user_id,device,channel,country,age_group,step,step_order,timestamp,session_sec,pages_viewed,dropped_at
625CD9DB,desktop,direct,UK,25-34,purchase,5,2024-03-31 05:46:23,23,2,
0EDE9B75,desktop,direct,India,25-34,visit,1,2024-06-25 14:03:12,74,1,
0EDE9B75,desktop,direct,India,25-34,signup,2,2024-06-25 14:22:18,201,4,
0EDE9B75,desktop,direct,India,25-34,add_to_cart,3,2024-06-25 15:10:07,573,9,
0EDE9B75,desktop,direct,India,25-34,checkout,4,2024-06-25 15:45:39,381,5,
0EDE9B75,desktop,direct,India,25-34,purchase,5,2024-06-25 16:01:01,43,3,
22CFDC6B,mobile,organic_search,UK,45-54,visit,1,2024-05-16 03:15:23,47,2,signup
9CBBFD36,mobile,email,Canada,45-54,visit,1,2024-02-28 16:18:29,74,1,signup
634521A4,mobile,direct,India,25-34,visit,1,2024-05-06 01:40:30,142,1,add_to_cart
634521A4,mobile,direct,India,25-34,signup,2,2024-05-06 02:00:29,125,1,add_to_cart
09967B3B,mobile,organic_search,Germany,25-34,visit,1,2024-03-20 06:47:47,106,1,signup
0ECB00D8,mobile,organic_search,UK,18-24,visit,1,2024-01-23 15:44:57,133,3,add_to_cart
0ECB00D8,mobile,organic_search,UK,18-24,signup,2,2024-01-23 15:50:29,136,1,add_to_cart
A504618D,desktop,organic_search,India,25-34,visit,1,2024-01-28 03:24:29,176,1,checkout
A504618D,desktop,organic_search,India,25-34,signup,2,2024-01-28 03:35:40,224,2,checkout
A504618D,desktop,organic_search,India,25-34,add_to_cart,3,2024-01-28 04:26:29,420,7,checkout
25505698,mobile,paid_ads,India,55+,visit,1,2024-01-09 19:19:53,35,3,checkout
25505698,mobile,paid_ads,India,55+,signup,2,2024-01-09 19:39:48,178,1,checkout
25505698,mobile,paid_ads,India,55+,add_to_cart,3,2024-01-09 20:37:00,196,2,checkout
607EC2EA,desktop,organic_search,USA,45-54,visit,1,2024-01-08 05:25:15,150,1,
607EC2EA,desktop,organic_search,USA,45-54,signup,2,2024-01-08 06:06:45,187,1,
607EC2EA,desktop,organic_search,USA,45-54,add_to_cart,3,2024-01-08 06:15:36,194,8,
607EC2EA,desktop,organic_search,USA,45-54,checkout,4,2024-01-08 06:26:54,464,3,
607EC2EA,desktop,organic_search,USA,45-54,purchase,5,2024-01-08 06:38:38,27,4,
02657C99,mobile,organic_search,Germany,35-44,visit,1,2024-02-29 02:26:30,76,4,signup
DAB34987,mobile,organic_search,India,35-44,visit,1,2024-04-05 15:47:49,41,1,checkout
DAB34987,mobile,organic_search,India,35-44,signup,2,2024-04-05 16:41:28,70,1,checkout
DAB34987,mobile,organic_search,India,35-44,add_to_cart,3,2024-04-05 17:09:57,149,3,checkout
86BB778B,mobile,paid_ads,USA,25-34,visit,1,2024-01-23 13:09:38,29,1,signup
F574AB2C,tablet,email,Germany,18-24,visit,1,2024-01-19 20:56:51,38,4,add_to_cart
F574AB2C,tablet,email,Germany,18-24,signup,2,2024-01-19 21:21:15,229,2,add_to_cart
7C7A48EF,mobile,paid_ads,India,55+,visit,1,2024-02-15 14:14:50,49,2,add_to_cart
7C7A48EF,mobile,paid_ads,India,55+,signup,2,2024-02-15 14:54:52,97,2,add_to_cart
F6132481,mobile,paid_ads,USA,35-44,visit,1,2024-06-21 06:55:41,50,1,signup
3F914D09,mobile,paid_ads,India,45-54,visit,1,2024-04-14 09:08:55,82,3,signup
63347D34,mobile,direct,Canada,25-34,visit,1,2024-01-27 08:14:25,37,2,signup
DAA8A31B,desktop,organic_search,Singapore,25-34,visit,1,2024-03-16 11:13:15,102,2,checkout
DAA8A31B,desktop,organic_search,Singapore,25-34,signup,2,2024-03-16 11:33:40,65,4,checkout
DAA8A31B,desktop,organic_search,Singapore,25-34,add_to_cart,3,2024-03-16 11:44:15,592,7,checkout
2380929F,mobile,paid_ads,India,55+,visit,1,2024-03-29 02:07:59,97,3,signup
8FF677D0,mobile,social_media,USA,55+,visit,1,2024-03-13 01:02:20,43,3,signup
E93B4678,mobile,paid_ads,USA,35-44,visit,1,2024-05-10 04:41:32,26,2,signup
4FCC4AAB,mobile,organic_search,India,35-44,visit,1,2024-05-24 07:17:02,70,3,signup
009A49C7,mobile,social_media,India,45-54,visit,1,2024-05-15 05:51:02,131,1,signup
B5C1B67A,tablet,paid_ads,USA,25-34,visit,1,2024-04-14 21:28:46,30,2,signup
CD4E60A2,mobile,organic_search,UK,25-34,visit,1,2024-03-22 09:16:20,96,3,add_to_cart
CD4E60A2,mobile,organic_search,UK,25-34,signup,2,2024-03-22 10:04:44,175,1,add_to_cart
2128A42B,tablet,paid_ads,UK,25-34,visit,1,2024-04-24 01:12:15,88,4,add_to_cart
2128A42B,tablet,paid_ads,UK,25-34,signup,2,2024-04-24 01:32:03,108,2,add_to_cart
D24B3720,mobile,organic_search,USA,25-34,visit,1,2024-05-24 03:13:27,94,3,checkout
D24B3720,mobile,organic_search,USA,25-34,signup,2,2024-05-24 03:40:53,126,1,checkout
D24B3720,mobile,organic_search,USA,25-34,add_to_cart,3,2024-05-24 03:43:43,228,2,checkout
FFFF9F9E,desktop,direct,India,18-24,visit,1,2024-05-21 02:11:50,69,1,
FFFF9F9E,desktop,direct,India,18-24,signup,2,2024-05-21 02:45:43,73,4,
FFFF9F9E,desktop,direct,India,18-24,add_to_cart,3,2024-05-21 03:28:38,202,9,
FFFF9F9E,desktop,direct,India,18-24,checkout,4,2024-05-21 04:03:24,232,2,
FFFF9F9E,desktop,direct,India,18-24,purchase,5,2024-05-21 04:46:41,23,4,
1323474E,mobile,paid_ads,India,35-44,visit,1,2024-01-31 00:07:44,116,1,signup
1D15BDCA,tablet,direct,India,45-54,visit,1,2024-06-20 22:19:38,35,4,checkout
1D15BDCA,tablet,direct,India,45-54,signup,2,2024-06-20 22:29:16,132,1,checkout
1D15BDCA,tablet,direct,India,45-54,add_to_cart,3,2024-06-20 22:48:05,562,3,checkout
984CDBD6,desktop,paid_ads,USA,45-54,visit,1,2024-03-21 13:30:07,31,2,signup
41059929,mobile,paid_ads,USA,35-44,visit,1,2024-05-07 04:09:26,134,3,add_to_cart
41059929,mobile,paid_ads,USA,35-44,signup,2,2024-05-07 04:14:26,79,1,add_to_cart
F7955892,mobile,direct,UK,35-44,visit,1,2024-01-20 05:28:27,140,4,signup
EBA62A51,mobile,social_media,India,18-24,visit,1,2024-06-10 21:17:28,96,4,add_to_cart
EBA62A51,mobile,social_media,India,18-24,signup,2,2024-06-10 22:12:10,126,1,add_to_cart
8242B0FC,mobile,paid_ads,USA,18-24,visit,1,2024-04-05 00:31:20,99,3,checkout
8242B0FC,mobile,paid_ads,USA,18-24,signup,2,2024-04-05 01:01:21,92,1,checkout
8242B0FC,mobile,paid_ads,USA,18-24,add_to_cart,3,2024-04-05 01:59:48,150,3,checkout
BF3877C1,mobile,organic_search,Singapore,25-34,visit,1,2024-04-29 13:08:50,56,4,add_to_cart
BF3877C1,mobile,organic_search,Singapore,25-34,signup,2,2024-04-29 13:17:22,59,1,add_to_cart
11AAAA4D,desktop,paid_ads,India,55+,visit,1,2024-03-20 05:57:28,161,1,checkout
11AAAA4D,desktop,paid_ads,India,55+,signup,2,2024-03-20 06:00:17,165,2,checkout
11AAAA4D,desktop,paid_ads,India,55+,add_to_cart,3,2024-03-20 06:28:29,261,3,checkout
938B7FD5,mobile,paid_ads,UK,18-24,visit,1,2024-02-24 07:41:00,78,1,signup
84CAE4CD,desktop,paid_ads,India,18-24,visit,1,2024-01-07 08:28:08,162,1,signup
63FFF7DE,mobile,direct,UK,25-34,visit,1,2024-05-14 00:56:27,109,3,add_to_cart
63FFF7DE,mobile,direct,UK,25-34,signup,2,2024-05-14 01:07:33,55,1,add_to_cart
21050A52,mobile,social_media,USA,25-34,visit,1,2024-03-12 22:47:41,114,1,checkout
21050A52,mobile,social_media,USA,25-34,signup,2,2024-03-12 23:02:01,178,1,checkout
21050A52,mobile,social_media,USA,25-34,add_to_cart,3,2024-03-12 23:09:57,222,2,checkout
B41258DA,mobile,organic_search,UK,55+,visit,1,2024-02-12 04:33:00,53,3,add_to_cart
B41258DA,mobile,organic_search,UK,55+,signup,2,2024-02-12 04:37:15,121,2,add_to_cart
267F061B,mobile,social_media,USA,25-34,visit,1,2024-03-27 02:18:53,59,4,checkout
267F061B,mobile,social_media,USA,25-34,signup,2,2024-03-27 03:14:34,150,1,checkout
267F061B,mobile,social_media,USA,25-34,add_to_cart,3,2024-03-27 03:28:59,108,2,checkout
BDA58FB9,mobile,email,USA,25-34,visit,1,2024-03-27 08:25:58,47,3,checkout
BDA58FB9,mobile,email,USA,25-34,signup,2,2024-03-27 09:03:01,138,2,checkout
BDA58FB9,mobile,email,USA,25-34,add_to_cart,3,2024-03-27 09:33:20,401,4,checkout
FE5C99DA,mobile,organic_search,India,35-44,visit,1,2024-02-15 20:21:52,50,1,add_to_cart
FE5C99DA,mobile,organic_search,India,35-44,signup,2,2024-02-15 20:45:39,98,1,add_to_cart
5EF7712F,mobile,social_media,USA,25-34,visit,1,2024-06-15 02:41:12,44,4,signup
E176DB63,mobile,paid_ads,India,25-34,visit,1,2024-03-11 10:14:22,131,4,signup
D4631403,desktop,social_media,India,25-34,visit,1,2024-01-20 07:01:33,141,2,add_to_cart
D4631403,desktop,social_media,India,25-34,signup,2,2024-01-20 07:42:29,76,2,add_to_cart
77F223BE,mobile,organic_search,India,45-54,visit,1,2024-05-13 03:30:05,113,4,checkout
77F223BE,mobile,organic_search,India,45-54,signup,2,2024-05-13 03:35:00,116,2,checkout
77F223BE,mobile,organic_search,India,45-54,add_to_cart,3,2024-05-13 03:42:50,255,4,checkout
CB24FD83,mobile,organic_search,India,18-24,visit,1,2024-03-12 07:54:17,27,1,signup
EF4BEE52,desktop,organic_search,India,35-44,visit,1,2024-04-15 17:23:41,42,4,add_to_cart
EF4BEE52,desktop,organic_search,India,35-44,signup,2,2024-04-15 18:10:11,179,1,add_to_cart
F16E0405,mobile,social_media,USA,25-34,visit,1,2024-06-24 02:12:32,28,1,signup
AA34A19F,desktop,organic_search,USA,25-34,visit,1,2024-05-05 05:06:38,97,5,add_to_cart
AA34A19F,desktop,organic_search,USA,25-34,signup,2,2024-05-05 06:00:04,201,1,add_to_cart
A40C2B10,mobile,social_media,Australia,55+,visit,1,2024-03-10 15:32:28,96,3,signup
F7DE81E8,desktop,paid_ads,India,25-34,visit,1,2024-01-12 18:11:01,110,2,signup
4A0F0B96,mobile,paid_ads,Australia,25-34,visit,1,2024-03-18 07:27:54,114,1,add_to_cart
4A0F0B96,mobile,paid_ads,Australia,25-34,signup,2,2024-03-18 07:40:39,58,2,add_to_cart
CA043760,mobile,paid_ads,Canada,35-44,visit,1,2024-02-23 13:42:02,88,1,signup
5DF3A58A,desktop,paid_ads,Canada,18-24,visit,1,2024-02-06 20:34:19,106,6,signup
02F64A8E,desktop,paid_ads,USA,25-34,visit,1,2024-01-24 17:18:19,157,4,signup
5BC06EB3,desktop,organic_search,Australia,25-34,visit,1,2024-06-13 16:07:15,165,4,checkout
5BC06EB3,desktop,organic_search,Australia,25-34,signup,2,2024-06-13 16:52:29,76,2,checkout
5BC06EB3,desktop,organic_search,Australia,25-34,add_to_cart,3,2024-06-13 17:23:27,470,3,checkout
EC87D6ED,mobile,organic_search,USA,25-34,visit,1,2024-06-09 01:00:31,72,3,checkout
EC87D6ED,mobile,organic_search,USA,25-34,signup,2,2024-06-09 01:27:35,73,1,checkout
EC87D6ED,mobile,organic_search,USA,25-34,add_to_cart,3,2024-06-09 01:48:09,121,5,checkout
6C4A00C2,mobile,social_media,USA,55+,visit,1,2024-03-29 07:08:11,58,2,checkout
6C4A00C2,mobile,social_media,USA,55+,signup,2,2024-03-29 07:21:04,130,2,checkout
6C4A00C2,mobile,social_media,USA,55+,add_to_cart,3,2024-03-29 08:12:22,448,6,checkout
BA82F212,mobile,email,India,25-34,visit,1,2024-01-18 19:13:44,100,3,checkout
BA82F212,mobile,email,India,25-34,signup,2,2024-01-18 19:22:30,162,1,checkout
BA82F212,mobile,email,India,25-34,add_to_cart,3,2024-01-18 20:19:39,231,3,checkout
30BF659A,mobile,social_media,Canada,18-24,visit,1,2024-05-08 16:43:34,132,2,add_to_cart
30BF659A,mobile,social_media,Canada,18-24,signup,2,2024-05-08 17:16:27,61,2,add_to_cart
E7C6330E,mobile,direct,India,35-44,visit,1,2024-02-11 04:29:05,93,2,add_to_cart
E7C6330E,mobile,direct,India,35-44,signup,2,2024-02-11 04:58:07,62,1,add_to_cart
7B33E453,mobile,email,India,18-24,visit,1,2024-05-04 14:33:34,108,1,add_to_cart
7B33E453,mobile,email,India,18-24,signup,2,2024-05-04 15:19:39,114,1,add_to_cart
0008C487,mobile,direct,USA,25-34,visit,1,2024-05-04 04:15:10,139,1,add_to_cart
0008C487,mobile,direct,USA,25-34,signup,2,2024-05-04 05:02:53,179,2,add_to_cart
EE7A1EF4,desktop,direct,Canada,55+,visit,1,2024-04-25 22:54:06,58,1,signup
9D60EA25,mobile,organic_search,UK,45-54,visit,1,2024-01-05 03:31:58,26,3,signup
45BA0822,mobile,organic_search,Germany,18-24,visit,1,2024-01-10 19:42:46,89,1,signup
D7EED920,mobile,paid_ads,USA,35-44,visit,1,2024-06-01 18:43:42,132,1,signup
AFEBE0A1,mobile,social_media,USA,25-34,visit,1,2024-03-05 18:15:55,142,4,signup
3C78AE30,desktop,organic_search,India,18-24,visit,1,2024-02-17 07:06:47,107,5,add_to_cart
3C78AE30,desktop,organic_search,India,18-24,signup,2,2024-02-17 07:59:31,90,4,add_to_cart
4AE1E7C6,mobile,paid_ads,Canada,35-44,visit,1,2024-01-25 10:50:52,137,3,signup
46DD736C,desktop,paid_ads,USA,25-34,visit,1,2024-06-01 19:35:01,89,5,signup
7C21532A,mobile,organic_search,USA,55+,visit,1,2024-04-19 15:07:26,88,3,signup
680A269E,mobile,organic_search,Germany,25-34,visit,1,2024-02-09 20:19:38,25,2,
680A269E,mobile,organic_search,Germany,25-34,signup,2,2024-02-09 20:22:23,114,1,
680A269E,mobile,organic_search,Germany,25-34,add_to_cart,3,2024-02-09 20:45:14,338,7,
680A269E,mobile,organic_search,Germany,25-34,checkout,4,2024-02-09 21:43:45,164,3,
680A269E,mobile,organic_search,Germany,25-34,purchase,5,2024-02-09 21:50:33,35,2,
FECA7B94,desktop,social_media,Singapore,25-34,visit,1,2024-01-14 07:44:47,53,6,add_to_cart
FECA7B94,desktop,social_media,Singapore,25-34,signup,2,2024-01-14 07:56:33,190,4,add_to_cart
E8CAA698,desktop,paid_ads,UK,25-34,visit,1,2024-06-10 03:13:53,99,2,signup
063EBE16,mobile,paid_ads,USA,45-54,visit,1,2024-05-28 13:53:30,78,2,signup
A352DA00,desktop,social_media,India,35-44,visit,1,2024-04-17 14:47:43,130,5,signup
9709CD9A,mobile,direct,Australia,18-24,visit,1,2024-02-10 05:25:23,109,4,signup
88D19FE8,desktop,organic_search,USA,25-34,visit,1,2024-04-23 20:44:35,42,3,purchase
88D19FE8,desktop,organic_search,USA,25-34,signup,2,2024-04-23 21:09:47,118,1,purchase
88D19FE8,desktop,organic_search,USA,25-34,add_to_cart,3,2024-04-23 22:04:44,165,8,purchase
88D19FE8,desktop,organic_search,USA,25-34,checkout,4,2024-04-23 22:34:53,112,5,purchase
29688518,mobile,social_media,India,18-24,visit,1,2024-02-11 22:24:22,106,2,checkout
29688518,mobile,social_media,India,18-24,signup,2,2024-02-11 22:44:45,189,1,checkout
29688518,mobile,social_media,India,18-24,add_to_cart,3,2024-02-11 23:11:30,277,2,checkout
914868C1,mobile,social_media,Australia,35-44,visit,1,2024-06-06 21:06:05,82,4,add_to_cart
914868C1,mobile,social_media,Australia,35-44,signup,2,2024-06-06 21:50:46,59,2,add_to_cart
D451D190,desktop,paid_ads,India,18-24,visit,1,2024-06-17 21:04:28,102,5,add_to_cart
D451D190,desktop,paid_ads,India,18-24,signup,2,2024-06-17 21:42:47,123,3,add_to_cart
600FC080,mobile,social_media,USA,35-44,visit,1,2024-02-15 05:51:09,78,1,checkout
600FC080,mobile,social_media,USA,35-44,signup,2,2024-02-15 06:27:04,127,1,checkout
600FC080,mobile,social_media,USA,35-44,add_to_cart,3,2024-02-15 06:28:51,174,6,checkout
EA435B49,mobile,organic_search,India,45-54,visit,1,2024-03-04 19:11:54,73,2,checkout
EA435B49,mobile,organic_search,India,45-54,signup,2,2024-03-04 19:37:10,110,2,checkout
EA435B49,mobile,organic_search,India,45-54,add_to_cart,3,2024-03-04 20:15:29,160,2,checkout
F24EBB87,desktop,direct,India,55+,visit,1,2024-05-30 08:49:08,176,2,
F24EBB87,desktop,direct,India,55+,signup,2,2024-05-30 09:17:26,196,2,
F24EBB87,desktop,direct,India,55+,add_to_cart,3,2024-05-30 09:48:11,190,6,
F24EBB87,desktop,direct,India,55+,checkout,4,2024-05-30 09:59:30,475,6,
F24EBB87,desktop,direct,India,55+,purchase,5,2024-05-30 10:39:48,24,4,
9BD5699E,mobile,organic_search,Singapore,25-34,visit,1,2024-01-29 15:39:08,26,1,add_to_cart
9BD5699E,mobile,organic_search,Singapore,25-34,signup,2,2024-01-29 15:45:10,102,1,add_to_cart
1EE24E1C,desktop,organic_search,USA,45-54,visit,1,2024-06-02 03:20:46,93,3,add_to_cart
1EE24E1C,desktop,organic_search,USA,45-54,signup,2,2024-06-02 04:02:42,223,2,add_to_cart
50B65853,mobile,social_media,India,35-44,visit,1,2024-06-23 20:46:43,135,2,signup
E749BB89,mobile,organic_search,India,18-24,visit,1,2024-04-25 17:28:32,37,2,checkout
E749BB89,mobile,organic_search,India,18-24,signup,2,2024-04-25 18:18:39,152,1,checkout
E749BB89,mobile,organic_search,India,18-24,add_to_cart,3,2024-04-25 18:36:37,118,4,checkout
BA1CD2A6,desktop,paid_ads,India,25-34,visit,1,2024-01-01 13:12:52,160,1,add_to_cart
BA1CD2A6,desktop,paid_ads,India,25-34,signup,2,2024-01-01 14:07:05,239,1,add_to_cart
B6123D0F,mobile,social_media,Singapore,25-34,visit,1,2024-02-23 20:11:39,70,3,signup
A3BC6C9A,desktop,social_media,India,35-44,visit,1,2024-06-15 16:27:44,156,2,checkout
A3BC6C9A,desktop,social_media,India,35-44,signup,2,2024-06-15 17:10:48,84,4,checkout
A3BC6C9A,desktop,social_media,India,35-44,add_to_cart,3,2024-06-15 17:13:57,566,5,checkout
FD158544,mobile,social_media,Australia,25-34,visit,1,2024-01-29 02:17:41,59,1,signup
AFEA40F7,desktop,email,USA,35-44,visit,1,2024-01-26 05:48:26,136,4,
AFEA40F7,desktop,email,USA,35-44,signup,2,2024-01-26 06:21:31,183,1,
AFEA40F7,desktop,email,USA,35-44,add_to_cart,3,2024-01-26 06:31:10,478,6,
AFEA40F7,desktop,email,USA,35-44,checkout,4,2024-01-26 07:11:17,475,6,
AFEA40F7,desktop,email,USA,35-44,purchase,5,2024-01-26 07:49:36,54,1,
98AC73FA,mobile,referral,UK,18-24,visit,1,2024-04-14 21:35:11,134,4,checkout
98AC73FA,mobile,referral,UK,18-24,signup,2,2024-04-14 22:13:48,85,1,checkout
98AC73FA,mobile,referral,UK,18-24,add_to_cart,3,2024-04-14 22:45:01,234,5,checkout
D2BADDA8,mobile,social_media,India,18-24,visit,1,2024-02-18 16:07:59,37,2,signup
11861BC9,mobile,paid_ads,USA,25-34,visit,1,2024-06-04 01:20:38,103,2,signup
DFD54CC8,mobile,social_media,USA,18-24,visit,1,2024-02-03 21:12:55,104,4,signup
0DD14CCB,mobile,social_media,India,18-24,visit,1,2024-01-22 08:17:38,93,4,signup
9DC0B835,mobile,email,Germany,35-44,visit,1,2024-05-08 08:45:06,92,2,purchase
9DC0B835,mobile,email,Germany,35-44,signup,2,2024-05-08 09:25:48,149,2,purchase
9DC0B835,mobile,email,Germany,35-44,add_to_cart,3,2024-05-08 10:01:23,291,6,purchase
9DC0B835,mobile,email,Germany,35-44,checkout,4,2024-05-08 10:08:32,239,4,purchase
286F4AF4,desktop,social_media,USA,35-44,visit,1,2024-06-17 05:56:23,110,6,add_to_cart
286F4AF4,desktop,social_media,USA,35-44,signup,2,2024-06-17 06:05:51,217,2,add_to_cart
602ED262,mobile,social_media,Germany,25-34,visit,1,2024-01-06 00:08:39,110,2,checkout
602ED262,mobile,social_media,Germany,25-34,signup,2,2024-01-06 00:56:34,170,2,checkout
602ED262,mobile,social_media,Germany,25-34,add_to_cart,3,2024-01-06 01:23:36,451,2,checkout
D528B60E,mobile,organic_search,UK,35-44,visit,1,2024-01-26 14:14:51,33,4,add_to_cart
D528B60E,mobile,organic_search,UK,35-44,signup,2,2024-01-26 15:02:27,63,1,add_to_cart
1D3182A3,desktop,paid_ads,Germany,25-34,visit,1,2024-01-03 21:15:14,167,5,signup
519D059D,desktop,paid_ads,USA,35-44,visit,1,2024-03-10 13:31:48,83,4,
519D059D,desktop,paid_ads,USA,35-44,signup,2,2024-03-10 14:00:50,225,2,
519D059D,desktop,paid_ads,USA,35-44,add_to_cart,3,2024-03-10 14:41:22,253,7,
519D059D,desktop,paid_ads,USA,35-44,checkout,4,2024-03-10 14:46:10,284,5,
519D059D,desktop,paid_ads,USA,35-44,purchase,5,2024-03-10 14:48:51,58,3,
986D3C2F,desktop,referral,India,18-24,visit,1,2024-06-02 09:35:43,64,3,checkout
986D3C2F,desktop,referral,India,18-24,signup,2,2024-06-02 10:16:20,124,2,checkout
986D3C2F,desktop,referral,India,18-24,add_to_cart,3,2024-06-02 10:43:01,312,6,checkout
006D8A9D,tablet,paid_ads,UK,25-34,visit,1,2024-06-02 02:21:26,172,4,add_to_cart
006D8A9D,tablet,paid_ads,UK,25-34,signup,2,2024-06-02 02:50:27,72,2,add_to_cart
0FB83379,mobile,email,Germany,25-34,visit,1,2024-02-16 04:50:29,57,2,checkout
0FB83379,mobile,email,Germany,25-34,signup,2,2024-02-16 05:45:26,127,2,checkout
0FB83379,mobile,email,Germany,25-34,add_to_cart,3,2024-02-16 06:11:17,346,8,checkout
8BE20F9C,mobile,email,India,45-54,visit,1,2024-04-24 08:15:12,92,1,add_to_cart
8BE20F9C,mobile,email,India,45-54,signup,2,2024-04-24 09:09:37,126,2,add_to_cart
6D2E0885,mobile,social_media,Australia,35-44,visit,1,2024-03-03 20:53:03,48,1,add_to_cart
6D2E0885,mobile,social_media,Australia,35-44,signup,2,2024-03-03 21:10:36,142,2,add_to_cart
7B021391,mobile,social_media,India,25-34,visit,1,2024-01-04 01:32:42,136,4,signup
C2938EBD,tablet,email,UK,25-34,visit,1,2024-02-03 20:02:46,77,4,
C2938EBD,tablet,email,UK,25-34,signup,2,2024-02-03 20:23:30,73,1,
C2938EBD,tablet,email,UK,25-34,add_to_cart,3,2024-02-03 20:47:18,429,6,
C2938EBD,tablet,email,UK,25-34,checkout,4,2024-02-03 20:51:57,94,5,
C2938EBD,tablet,email,UK,25-34,purchase,5,2024-02-03 21:05:41,27,1,
ED037F48,mobile,organic_search,USA,35-44,visit,1,2024-02-21 12:42:08,43,3,add_to_cart
ED037F48,mobile,organic_search,USA,35-44,signup,2,2024-02-21 13:35:09,163,2,add_to_cart
87F7300F,mobile,email,India,25-34,visit,1,2024-01-11 04:11:49,85,4,purchase
87F7300F,mobile,email,India,25-34,signup,2,2024-01-11 04:21:59,128,1,purchase
87F7300F,mobile,email,India,25-34,add_to_cart,3,2024-01-11 04:30:03,136,3,purchase
87F7300F,mobile,email,India,25-34,checkout,4,2024-01-11 04:37:52,119,4,purchase
B5D9CFEB,mobile,paid_ads,India,55+,visit,1,2024-01-25 14:44:15,133,3,signup
A400E912,mobile,direct,USA,55+,visit,1,2024-05-24 00:39:24,90,4,signup
651F062F,mobile,direct,India,35-44,visit,1,2024-03-22 17:49:06,24,1,
651F062F,mobile,direct,India,35-44,signup,2,2024-03-22 18:30:17,180,2,
651F062F,mobile,direct,India,35-44,add_to_cart,3,2024-03-22 19:05:02,382,3,
651F062F,mobile,direct,India,35-44,checkout,4,2024-03-22 19:11:26,160,4,
651F062F,mobile,direct,India,35-44,purchase,5,2024-03-22 20:06:03,16,2,
6D4F955C,desktop,organic_search,India,25-34,visit,1,2024-04-12 03:44:10,144,2,signup
BE345C95,tablet,paid_ads,USA,18-24,visit,1,2024-01-23 01:38:38,134,3,signup
987765A5,mobile,email,India,35-44,visit,1,2024-05-24 19:03:07,105,4,checkout
987765A5,mobile,email,India,35-44,signup,2,2024-05-24 19:53:58,76,1,checkout
987765A5,mobile,email,India,35-44,add_to_cart,3,2024-05-24 20:31:03,224,3,checkout
70F105D7,desktop,organic_search,UK,18-24,visit,1,2024-01-13 08:12:06,152,3,add_to_cart
70F105D7,desktop,organic_search,UK,18-24,signup,2,2024-01-13 08:36:42,238,4,add_to_cart
C3A2C691,desktop,organic_search,Germany,25-34,visit,1,2024-04-02 11:28:01,166,1,
C3A2C691,desktop,organic_search,Germany,25-34,signup,2,2024-04-02 11:52:56,222,2,
C3A2C691,desktop,organic_search,Germany,25-34,add_to_cart,3,2024-04-02 12:12:00,383,4,
C3A2C691,desktop,organic_search,Germany,25-34,checkout,4,2024-04-02 12:21:25,433,6,
C3A2C691,desktop,organic_search,Germany,25-34,purchase,5,2024-04-02 12:38:17,52,3,
B6694945,mobile,social_media,India,35-44,visit,1,2024-03-28 01:06:50,136,3,checkout
B6694945,mobile,social_media,India,35-44,signup,2,2024-03-28 01:59:11,116,1,checkout
B6694945,mobile,social_media,India,35-44,add_to_cart,3,2024-03-28 02:29:29,226,4,checkout
BDD4E0D2,mobile,social_media,India,35-44,visit,1,2024-05-31 01:49:19,60,4,checkout
BDD4E0D2,mobile,social_media,India,35-44,signup,2,2024-05-31 02:00:15,98,1,checkout
BDD4E0D2,mobile,social_media,India,35-44,add_to_cart,3,2024-05-31 02:14:27,174,7,checkout
F2C19E8D,mobile,paid_ads,India,35-44,visit,1,2024-03-11 07:13:26,60,4,signup
90266E78,mobile,direct,Australia,18-24,visit,1,2024-04-09 15:51:44,103,1,checkout
90266E78,mobile,direct,Australia,18-24,signup,2,2024-04-09 16:45:32,149,1,checkout
90266E78,mobile,direct,Australia,18-24,add_to_cart,3,2024-04-09 17:06:34,426,7,checkout
DFDFAC1F,desktop,organic_search,USA,35-44,visit,1,2024-04-25 06:41:03,72,4,
DFDFAC1F,desktop,organic_search,USA,35-44,signup,2,2024-04-25 06:55:07,202,4,
DFDFAC1F,desktop,organic_search,USA,35-44,add_to_cart,3,2024-04-25 07:52:04,157,9,
DFDFAC1F,desktop,organic_search,USA,35-44,checkout,4,2024-04-25 07:53:55,425,6,
DFDFAC1F,desktop,organic_search,USA,35-44,purchase,5,2024-04-25 08:52:43,24,4,
8418332D,desktop,social_media,India,25-34,visit,1,2024-01-22 04:13:42,93,1,
8418332D,desktop,social_media,India,25-34,signup,2,2024-01-22 05:03:29,222,2,
8418332D,desktop,social_media,India,25-34,add_to_cart,3,2024-01-22 05:46:02,525,5,
8418332D,desktop,social_media,India,25-34,checkout,4,2024-01-22 06:24:15,347,3,
8418332D,desktop,social_media,India,25-34,purchase,5,2024-01-22 06:40:54,41,2,
FB2240C0,mobile,social_media,USA,35-44,visit,1,2024-03-28 18:29:52,136,3,add_to_cart
FB2240C0,mobile,social_media,USA,35-44,signup,2,2024-03-28 19:29:25,74,1,add_to_cart
88901962,mobile,paid_ads,India,18-24,visit,1,2024-04-07 20:03:30,74,4,signup
F444EC39,mobile,email,Australia,25-34,visit,1,2024-02-13 00:29:48,60,1,signup
6AEB6CE5,mobile,organic_search,Australia,18-24,visit,1,2024-04-29 10:36:20,68,2,checkout
6AEB6CE5,mobile,organic_search,Australia,18-24,signup,2,2024-04-29 10:54:41,140,2,checkout
